schoolid,schoolname,calendaryear,sprfactotal,sprftfactotal,sprftfacother,spradminfactotal,sprptfactotal,fallfactotal,fallftfactotal,fallftfacother,falladminfactotal,fallptfactotal,sprfacmen,sprftfacmen,sprotherftfacmen,spradminfacmen,sprptfacmen,fallfacmen,fallftfacmen,fallotherftfacmen,falladminfacmen,fallptfacmen,sprfacwomen,sprftfacwomen,sprotherftfacwomen,spradminfacwomen,sprptfacwomen,fallfacwomen,fallftfacwomen,fallotherftfacwomen,falladminfacwomen,fallptfacwomen,fallfacother,sprfacother,fallfacminority,sprfacminority,fallftfacminority,sprftfacminority,fallotherftfacminority,sprotherftfacminority,falladminfacother,spradminfacother,falladminfacminority,spradminfacminority,fallptfacminority,sprptfacminority,fallptfacother,sprptfacother
00283700,University of Buffalo-SUNY,2012,136,41,10,10,75,105,39,11,10,45,79,23,3,4,49,59,23,3,4,29,57,18,7,6,26,46,16,8,6,16,,,9,13,6,5,0,0,,,0,1,3,7,,
00283700,University of Buffalo-SUNY,2013,133,41,11,9,72,103,40,11,11,41,75,23,3,4,45,58,23,3,5,27,58,18,8,5,27,45,17,8,6,14,,,9,11,6,5,0,0,,,1,1,2,5,,
00283700,University of Buffalo-SUNY,2014,121,43,,10,68,101,48,,12,41,74,25,,5,44,63,28,,5,30,47,18,,5,24,38,20,,7,11,0,0,8,12,6,6,,,0,0,2,1,0,5,0,0
00283700,University of Buffalo-SUNY,2015,109,33,0,18,58,82,27,0,18,37,65,19,,11,35,49,15,,9,25,44,14,,7,23,33,12,,9,12,0,0,4,9,3,6,,,0,0,1,1,0,2,0,0
00283700,University of Buffalo-SUNY,2016,108,42,0,13,53,93,42,0,14,37,58,19,,7,32,49,19,,6,24,50,23,,6,21,44,23,,8,13,0,0,6,5,6,5,,,0,0,0,0,0,0,0,0
00288200,Syracuse University,2011,87,41,15,7,24,83,41,13,6,23,56,27,6,3,20,50,27,5,2,16,31,14,9,4,4,33,14,8,4,7,,,10,12,6,7,3,4,,,1,1,0,0,,
00288200,Syracuse University,2012,89,42,13,8,26,86,45,12,8,21,55,27,5,3,20,52,28,5,3,16,34,15,8,5,6,34,17,7,5,5,,,12,13,7,6,3,3,,,2,2,0,2,,
00288200,Syracuse University,2013,90,43,11,8,28,86,42,14,8,22,57,27,5,3,22,54,27,7,3,17,33,16,6,5,6,32,15,7,5,5,,,12,12,8,7,2,2,,,2,2,0,1,,
00288200,Syracuse University,2014,80,51,,4,25,75,51,,4,20,53,31,,3,19,50,31,,3,16,27,20,,1,6,25,20,,1,4,0,0,9,10,9,9,,,0,0,0,0,0,1,0,0
00288200,Syracuse University,2015,81,46,0,11,24,72,37,0,14,21,49,28,,4,17,43,24,,5,14,32,18,,7,7,29,13,,9,7,0,0,7,10,6,9,,,0,0,1,0,0,1,0,0
00288200,Syracuse University,2016,79,44,0,14,21,76,43,0,14,19,50,27,,6,17,43,27,,5,11,29,17,,8,4,33,16,,9,8,0,0,11,13,8,9,,,0,0,3,2,0,2,0,0
00288600,Albany Law School of Union University,2011,77,45,0,6,26,77,44,0,5,28,41,21,0,3,17,42,18,0,2,22,36,24,0,3,9,35,26,0,3,6,,,14,14,8,8,0,0,,,2,2,4,4,,
00288600,Albany Law School of Union University,2012,77,41,3,6,27,76,40,0,7,29,39,19,0,2,18,42,19,0,1,22,38,22,3,4,9,34,21,0,6,7,,,12,13,6,6,0,2,,,2,2,4,3,,
00288600,Albany Law School of Union University,2013,80,41,1,7,31,61,35,1,8,17,42,21,0,1,20,31,19,0,1,11,38,20,1,6,11,30,16,1,7,6,,,10,12,6,6,1,1,,,2,2,1,3,,
00288600,Albany Law School of Union University,2014,62,33,,7,22,54,26,,7,21,33,18,,1,14,30,16,,1,13,29,15,,6,8,24,10,,6,8,0,0,4,11,3,8,,,0,0,1,2,0,1,0,0
00288600,Albany Law School of Union University,2015,57,28,0,6,23,58,28,0,5,25,34,16,,1,17,31,15,,1,15,23,12,,5,6,27,13,,4,10,0,0,8,5,6,3,,,0,0,0,1,2,1,0,0
00288600,Albany Law School of Union University,2016,63,27,0,6,30,63,30,0,5,28,36,15,,2,19,37,19,,1,17,27,12,,4,11,26,11,,4,11,0,0,7,9,5,6,,,0,0,1,1,1,2,0,0
00290301,Cardozo School of Law,2011,169,64,1,5,99,171,58,1,5,107,107,41,0,3,63,104,35,0,3,66,62,23,1,2,36,67,23,1,2,41,,,12,12,4,5,0,0,,,1,1,7,6,,
00290301,Cardozo School of Law,2012,196,61,1,8,126,180,62,1,7,110,113,33,0,4,76,112,38,0,3,71,83,28,1,4,50,68,24,1,4,39,,,10,14,4,5,0,0,,,1,1,5,8,,
00290301,Cardozo School of Law,2013,195,65,4,8,118,176,62,5,9,100,117,40,0,3,74,101,38,0,3,60,78,25,4,5,44,75,24,5,6,40,,,19,15,6,3,4,2,,,1,1,8,9,,
00290301,Cardozo School of Law,2014,182,65,,8,109,161,61,,8,92,104,32,,4,68,94,37,,3,54,78,33,,4,41,67,24,,5,38,0,0,16,17,6,8,,,0,0,2,2,8,7,0,0
00290301,Cardozo School of Law,2015,192,73,0,9,110,169,69,0,7,93,109,39,,4,66,95,40,,2,53,83,34,,5,44,74,29,,5,40,0,0,18,16,6,7,,,0,0,1,1,11,8,0,0
00290301,Cardozo School of Law,2016,168,58,0,13,97,155,60,0,14,81,101,36,,4,61,94,40,,4,50,67,22,,9,36,61,20,,10,31,0,0,16,14,5,4,,,0,0,2,2,9,8,0,0
00291300,Campbell University,2011,62,23,0,4,35,56,23,0,4,29,44,17,0,2,25,41,17,0,2,22,18,6,0,2,10,15,6,0,2,7,,,4,4,2,1,0,0,,,0,0,2,3,,
00291300,Campbell University,2012,67,22,0,6,39,59,21,0,5,33,50,18,0,2,30,44,16,0,2,26,17,4,0,4,9,15,5,0,3,7,,,4,5,2,2,0,0,,,0,0,2,3,,
00291300,Campbell University,2013,64,22,0,5,37,57,20,2,5,30,42,17,0,2,23,42,15,2,2,23,22,5,0,3,14,15,5,0,3,7,,,3,4,3,2,0,0,,,0,0,0,2,,
00291300,Campbell University,2014,61,19,,6,36,54,22,,6,26,37,15,,3,19,35,16,,3,16,24,4,,3,17,19,6,,3,10,0,0,4,4,3,2,,,0,0,0,0,1,2,0,0
00291300,Campbell University,2015,72,19,0,7,46,58,17,0,8,33,44,13,,5,26,41,13,,5,23,28,6,,2,20,17,4,,3,10,0,0,3,7,2,3,,,0,0,0,0,1,4,0,0
00291300,Campbell University,2016,73,18,0,8,47,59,14,0,9,36,53,14,,5,34,39,10,,5,24,20,4,,3,13,20,4,,4,12,0,0,4,6,1,3,,,0,0,1,0,2,3,0,0
00292002,Duke University,2011,147,57,10,12,68,112,55,11,11,35,96,42,4,5,45,70,40,4,5,21,51,15,6,7,23,42,15,7,6,14,,,14,19,9,9,1,1,,,1,1,3,8,,
00292002,Duke University,2012,143,62,14,14,53,121,58,12,14,37,88,41,3,7,37,72,39,2,8,23,55,21,11,7,16,49,19,10,6,14,,,11,13,6,11,1,1,,,1,1,3,0,,
00292002,Duke University,2013,154,57,19,11,67,117,56,19,10,32,93,35,6,4,48,70,38,6,4,22,61,22,13,7,19,47,18,13,6,10,,,13,16,8,8,2,3,,,1,1,2,4,,
00292002,Duke University,2014,160,80,,11,69,119,74,,9,36,98,44,,5,49,70,42,,4,24,62,36,,6,20,49,32,,5,12,0,0,12,21,9,11,,,0,0,2,1,1,9,0,0
00292002,Duke University,2015,161,79,0,11,71,117,76,0,10,31,106,45,,6,55,67,41,,5,21,55,34,,5,16,50,35,,5,10,0,0,12,18,9,9,,,0,0,1,2,2,7,0,0
00292002,Duke University,2016,161,78,0,10,73,118,71,0,12,35,107,42,,6,59,68,37,,7,24,54,36,,4,14,50,34,,5,11,0,0,8,18,6,9,,,0,0,1,1,1,8,0,0
00292701,Elon University,2011,47,15,3,6,23,40,17,5,6,12,31,10,0,3,18,26,12,2,3,9,16,5,3,3,5,14,5,3,3,3,,,5,7,3,3,0,0,,,1,1,1,3,,
00292701,Elon University,2012,53,17,1,7,28,39,19,2,7,11,38,12,1,3,22,27,13,2,3,9,15,5,0,4,6,12,6,0,4,2,,,4,6,3,2,0,0,,,1,1,0,3,,
00292701,Elon University,2013,64,24,3,7,30,48,23,3,6,16,43,16,2,2,23,33,15,2,2,14,21,8,1,5,7,15,8,1,4,2,,,6,10,3,4,1,1,,,2,2,0,3,,
00292701,Elon University,2014,48,20,,9,19,45,20,,10,15,34,16,,3,15,30,17,,3,10,14,4,,6,4,15,3,,7,5,0,0,5,6,3,4,,,0,0,1,1,1,1,0,0
00292701,Elon University,2015,50,19,0,11,20,56,22,0,11,23,32,16,,3,13,38,17,,4,17,18,3,,8,7,18,5,,7,6,0,0,6,5,3,2,,,0,0,1,2,2,1,0,0
00292701,Elon University,2016,53,21,0,13,19,75,22,0,14,39,33,16,,4,13,45,16,,6,23,20,5,,9,6,30,6,,8,16,0,0,12,6,4,3,,,0,0,3,2,5,1,0,0
00295000,North Carolina Central University,2011,73,28,10,13,22,77,31,7,14,25,27,11,5,2,9,27,11,3,2,11,46,17,5,11,13,50,20,4,12,14,,,46,45,20,18,4,5,,,9,9,13,13,,
00295000,North Carolina Central University,2012,69,32,5,14,18,71,28,5,15,23,24,12,2,2,8,23,11,2,2,8,45,20,3,12,10,48,17,3,13,15,,,45,44,20,21,2,2,,,10,10,13,11,,
00295000,North Carolina Central University,2013,68,32,4,14,18,71,29,4,15,23,23,12,1,2,8,24,13,1,2,8,45,20,3,12,10,47,16,3,13,15,,,44,43,20,21,1,1,,,10,10,13,11,,
00295000,North Carolina Central University,2014,77,39,,16,22,76,37,,15,24,29,15,,3,11,29,15,,2,12,48,24,,13,11,47,22,,13,12,0,0,50,48,24,26,,,0,0,10,10,16,12,0,0
00295000,North Carolina Central University,2015,76,33,0,17,26,70,31,0,19,20,29,14,,3,12,29,13,,4,12,47,19,,14,14,41,18,,15,8,0,0,46,54,20,23,,,0,0,14,12,12,19,0,0
00295000,North Carolina Central University,2016,74,30,0,19,25,71,30,0,20,21,30,13,,5,12,26,11,,6,9,44,17,,14,13,45,19,,14,12,0,0,46,46,18,20,,,0,0,14,13,14,13,0,0
00297400,University of North Carolina,2011,98,43,0,15,40,96,44,0,15,37,64,26,0,10,28,57,26,0,9,22,34,17,0,5,12,39,18,0,6,15,,,14,14,6,8,0,0,,,2,2,6,4,,
00297400,University of North Carolina,2012,93,47,1,15,30,99,49,2,15,33,53,27,1,9,16,60,30,0,9,21,40,20,0,6,14,39,19,2,6,12,,,13,15,8,8,0,0,,,2,2,3,5,,
00297400,University of North Carolina,2013,95,52,3,16,24,92,49,2,15,26,55,29,1,10,15,54,30,0,9,15,40,23,2,6,9,38,19,2,6,11,,,12,13,7,9,0,0,,,2,2,3,2,,
00297400,University of North Carolina,2014,105,55,,16,34,91,52,,15,24,62,30,,10,22,56,31,,10,15,43,25,,6,12,35,21,,5,9,0,0,12,18,8,9,,,0,0,2,2,2,7,0,0
00297400,University of North Carolina,2015,97,50,0,16,31,88,49,0,16,23,56,27,,11,18,53,26,,11,16,41,23,,5,13,35,23,,5,7,0,0,10,13,7,7,,,0,0,2,2,1,4,0,0
00297400,University of North Carolina,2016,98,49,0,18,31,89,46,0,19,24,54,27,,11,16,50,24,,12,14,44,22,,7,15,39,22,,7,10,0,0,12,16,7,7,,,0,0,2,2,3,7,0,0
00297805,Wake Forest University,2011,72,43,4,8,17,72,41,7,7,17,41,26,1,2,12,43,26,3,1,13,31,17,3,6,5,29,15,4,6,4,,,10,8,7,5,1,1,,,2,2,0,0,,
00297805,Wake Forest University,2012,80,38,5,11,26,80,38,7,11,24,43,20,2,3,18,44,22,3,3,16,37,18,3,8,8,36,16,4,8,8,,,11,9,5,4,1,1,,,3,3,2,1,,
00297805,Wake Forest University,2013,78,35,5,15,23,86,35,6,14,31,42,21,1,5,15,49,21,2,5,21,36,14,4,10,8,37,14,4,9,10,,,13,12,4,4,2,2,,,3,3,4,3,,
00297805,Wake Forest University,2014,67,33,,14,20,69,33,,14,22,39,21,,5,13,41,21,,5,15,28,12,,9,7,28,12,,9,7,0,0,7,6,5,3,,,0,0,2,3,0,0,0,0
00297805,Wake Forest University,2015,77,41,0,15,21,76,38,0,15,23,44,24,,6,14,44,21,,6,17,33,17,,9,7,32,17,,9,6,0,0,12,7,8,5,,,0,0,3,2,1,0,0,0
00297805,Wake Forest University,2016,86,42,0,14,30,82,43,0,14,25,46,26,,4,16,50,25,,4,21,40,16,,10,14,32,18,,10,4,0,0,10,9,6,5,,,0,0,3,3,1,1,0,0
00300500,University of North Dakota,2011,27,10,0,6,11,26,12,0,4,10,15,7,0,1,7,15,8,0,0,7,12,3,0,5,4,11,4,0,4,3,,,1,1,1,1,0,0,,,0,0,0,0,,
00300500,University of North Dakota,2012,28,13,0,5,10,25,9,0,5,11,15,8,0,1,6,16,5,0,2,9,13,5,0,4,4,9,4,0,3,2,,,2,1,2,1,0,0,,,0,0,0,0,,
00300500,University of North Dakota,2013,28,10,0,5,13,29,12,1,5,11,14,6,0,2,6,17,5,1,2,9,14,4,0,3,7,12,7,0,3,2,,,2,2,2,2,0,0,,,0,0,0,0,,
00300500,University of North Dakota,2014,35,15,,5,15,31,14,,5,12,16,6,,2,8,17,5,,2,10,19,9,,3,7,14,9,,3,2,0,0,3,2,2,2,,,0,0,0,0,1,0,0,0
00300500,University of North Dakota,2015,32,13,0,5,14,31,15,0,4,12,15,4,,2,9,17,7,,2,8,17,9,,3,5,14,8,,2,4,0,0,2,2,2,2,,,0,0,0,0,0,0,0,0
00300500,University of North Dakota,2016,35,13,0,6,16,28,13,0,5,10,17,5,,2,10,13,5,,1,7,18,8,,4,6,15,8,,4,3,0,0,2,3,2,2,,,0,0,0,0,0,1,0,0
00302302,Capital University,2011,67,30,3,6,28,65,32,2,6,25,45,21,0,2,22,43,23,0,1,19,22,9,3,4,6,22,9,2,5,6,,,6,7,3,4,0,0,,,1,1,2,2,,
00302302,Capital University,2012,61,33,2,6,20,64,31,1,7,25,41,24,0,1,16,45,23,0,3,19,20,9,2,5,4,19,8,1,4,6,,,6,7,3,4,0,0,,,1,1,2,2,,
00302302,Capital University,2013,66,26,2,13,25,59,25,0,9,25,45,21,0,5,19,42,17,0,5,20,21,5,2,8,6,17,8,0,4,5,,,4,8,1,2,0,0,,,1,3,2,3,,
00302302,Capital University,2014,53,20,,9,24,51,17,,5,29,40,18,,4,18,39,13,,4,22,13,2,,5,6,12,4,,1,7,0,0,5,5,1,1,,,0,0,1,3,3,1,0,0
00302302,Capital University,2015,62,21,0,6,35,53,23,0,6,24,43,15,,2,26,36,17,,2,17,19,6,,4,9,17,6,,4,7,0,0,5,4,3,3,,,0,0,0,0,2,1,0,0
00302302,Capital University,2016,58,17,0,7,34,49,17,0,8,24,42,12,,2,28,33,13,,2,18,16,5,,5,6,16,4,,6,6,0,0,5,4,1,2,,,0,0,1,0,3,2,0,0
00302400,Case Western Reserve University,2011,102,39,7,2,54,76,41,4,3,28,71,26,6,1,38,51,28,3,2,18,31,13,1,1,16,25,13,1,1,10,,,4,2,3,1,0,0,,,0,0,1,1,,
00302400,Case Western Reserve University,2012,113,42,10,3,58,100,41,9,3,47,79,28,8,2,41,68,28,5,2,33,34,14,2,1,17,32,13,4,1,14,,,7,4,4,4,0,0,,,0,0,3,0,,
00302400,Case Western Reserve University,2013,109,34,9,2,64,91,39,8,2,42,82,23,6,2,51,63,25,5,2,31,27,11,3,0,13,28,14,3,0,11,,,4,5,2,2,1,1,,,0,0,1,2,,
00302400,Case Western Reserve University,2014,97,41,,2,54,68,33,,2,33,70,29,,1,40,44,20,,1,23,27,12,,1,14,24,13,,1,10,0,0,5,6,4,4,,,0,0,0,0,1,2,0,0
00302400,Case Western Reserve University,2015,91,37,0,2,52,67,41,0,3,23,65,24,,1,40,45,26,,2,17,26,13,,1,12,22,15,,1,6,0,0,5,6,4,5,,,0,0,0,0,1,1,0,0
00302400,Case Western Reserve University,2016,68,37,0,2,29,68,40,0,3,25,46,24,,1,21,48,25,,2,21,22,13,,1,8,20,15,,1,4,0,0,5,5,5,5,,,0,0,0,0,0,0,0,0
00303200,Cleveland State University,2011,79,37,2,5,35,81,36,2,6,37,46,21,1,0,24,47,18,1,2,26,33,16,1,5,11,34,18,1,4,11,,,11,7,6,6,0,0,,,1,0,4,1,,
00303200,Cleveland State University,2012,67,30,2,5,30,74,32,1,6,35,42,16,1,1,24,43,17,1,2,23,25,14,1,4,6,31,15,0,4,12,,,9,6,4,5,0,0,,,1,1,4,0,,
00303200,Cleveland State University,2013,61,28,1,6,26,77,29,2,6,40,39,15,1,2,21,50,17,2,2,29,22,13,0,4,5,27,12,0,4,11,,,8,7,4,4,0,0,,,2,1,2,2,,
00303200,Cleveland State University,2014,46,19,,4,23,52,23,,3,26,34,14,,2,18,35,16,,2,17,12,5,,2,5,17,7,,1,9,0,0,7,8,4,4,,,0,0,2,2,1,2,0,0
00303200,Cleveland State University,2015,47,18,0,5,24,43,19,0,4,20,36,14,,3,19,35,14,,3,18,11,4,,2,5,8,5,,1,2,0,0,8,8,3,4,,,0,0,2,2,3,2,0,0
00303200,Cleveland State University,2016,50,16,0,8,26,50,17,0,7,26,37,12,,4,21,36,12,,4,20,13,4,,4,5,14,5,,3,6,0,0,5,8,4,4,,,0,0,1,2,0,2,0,0
00308900,Ohio Northern University,2011,44,18,1,10,15,37,19,1,9,8,28,12,1,4,11,24,13,1,4,6,16,6,0,6,4,13,6,0,5,2,,,4,4,4,4,0,0,,,0,0,0,0,,
00308900,Ohio Northern University,2012,39,18,1,8,12,37,19,1,8,9,25,12,0,4,9,22,11,0,4,7,14,6,1,4,3,15,8,1,4,2,,,4,4,4,4,0,0,,,0,0,0,0,,
00308900,Ohio Northern University,2013,38,18,1,7,12,35,20,1,6,8,23,10,0,5,8,22,11,0,5,6,15,8,1,2,4,13,9,1,1,2,,,4,4,4,4,0,0,,,0,0,0,0,,
00308900,Ohio Northern University,2014,31,16,,6,9,28,13,,6,9,22,12,,4,6,19,8,,5,6,9,4,,2,3,9,5,,1,3,0,0,3,4,3,4,,,0,0,0,0,0,0,0,0
00308900,Ohio Northern University,2015,30,14,0,7,9,24,12,0,9,3,18,9,,5,4,12,5,,4,3,12,5,,2,5,12,7,,5,0,0,0,4,3,4,3,,,0,0,0,0,0,0,0,0
00308900,Ohio Northern University,2016,30,13,0,10,7,33,14,0,10,9,15,6,,5,4,21,8,,5,8,15,7,,5,3,12,6,,5,1,0,0,5,4,3,4,,,0,0,0,0,2,0,0,0
00309000,Ohio State University,2011,79,37,6,11,25,81,38,8,12,23,50,23,4,9,14,56,21,7,9,19,29,14,2,2,11,25,17,1,3,4,,,14,14,6,5,1,1,,,4,4,3,4,,
00309000,Ohio State University,2012,89,44,5,11,29,81,45,7,12,17,56,26,4,5,21,49,25,4,6,14,33,18,1,6,8,32,20,3,6,3,,,12,13,7,6,0,1,,,3,3,2,3,,
00309000,Ohio State University,2013,81,44,3,12,22,85,44,9,13,19,46,24,1,6,15,52,25,6,7,14,35,20,2,6,7,33,19,3,6,5,,,14,12,5,7,1,0,,,5,4,3,1,,
00309000,Ohio State University,2014,83,50,,10,23,81,52,,11,18,48,28,,4,16,50,31,,5,14,35,22,,6,7,31,21,,6,4,0,0,11,13,6,6,,,0,0,4,4,1,3,0,0
00309000,Ohio State University,2015,81,46,0,11,24,80,46,0,10,24,49,26,,5,18,49,25,,4,20,32,20,,6,6,31,21,,6,4,0,0,9,9,6,5,,,0,0,3,4,0,0,0,0
00309000,Ohio State University,2016,79,45,0,9,25,80,48,0,10,22,46,24,,3,19,49,27,,3,19,33,21,,6,6,31,21,,7,3,0,0,10,12,7,7,,,0,0,2,3,1,2,0,0
00312300,University of Akron,2011,61,27,5,5,24,54,26,5,6,17,39,16,1,3,19,36,18,1,3,14,22,11,4,2,5,18,8,4,3,3,,,3,4,3,3,0,0,,,0,0,0,1,,
00312300,University of Akron,2012,66,31,0,4,31,53,30,2,5,16,45,19,0,3,23,35,17,1,2,15,21,12,0,1,8,18,13,1,3,1,,,3,8,3,3,0,0,,,0,0,0,5,,
00312300,University of Akron,2013,65,32,2,5,26,49,27,0,6,16,41,19,1,2,19,31,17,0,1,13,24,13,1,3,7,18,10,0,5,3,,,5,5,3,3,0,0,,,1,0,1,2,,
00312300,University of Akron,2014,57,27,,7,23,50,30,,7,13,37,17,,1,19,30,19,,2,9,20,10,,6,4,20,11,,5,4,0,0,5,7,4,3,,,0,0,1,1,0,3,0,0
00312300,University of Akron,2015,58,28,0,7,23,53,22,0,10,21,39,18,,2,19,32,14,,4,14,19,10,,5,4,21,8,,6,7,0,0,5,8,4,4,,,0,0,1,1,0,3,0,0
00312300,University of Akron,2016,63,22,0,10,31,52,21,0,11,20,41,14,,4,23,29,12,,5,12,22,8,,6,8,23,9,,6,8,0,0,7,6,5,4,,,0,0,1,1,1,1,0,0
00312500,University of Cincinnati,2011,72,28,0,8,36,73,31,0,8,34,44,11,0,5,28,42,15,0,4,23,28,17,0,3,8,31,16,0,4,11,,,10,12,7,6,0,0,,,2,1,1,5,,
00312500,University of Cincinnati,2012,69,30,0,9,30,74,32,0,9,33,41,14,0,4,23,44,15,0,5,24,28,16,0,5,7,30,17,0,4,9,,,10,10,7,6,0,0,,,1,2,2,2,,
00312500,University of Cincinnati,2013,76,32,0,10,34,72,30,0,10,32,46,14,0,5,27,43,12,0,6,25,30,18,0,5,7,29,18,0,4,7,,,9,10,7,8,0,0,,,1,1,1,1,,
00312500,University of Cincinnati,2014,69,30,,10,29,63,29,,10,24,42,12,,6,24,38,13,,6,19,27,18,,4,5,25,16,,4,5,0,0,7,9,6,7,,,0,0,1,1,0,1,0,0
00312500,University of Cincinnati,2015,65,27,0,10,28,58,27,0,10,21,38,11,,6,21,31,11,,5,15,27,16,,4,7,27,16,,5,6,0,0,7,9,6,7,,,0,0,1,1,0,1,0,0
00312500,University of Cincinnati,2016,57,26,0,10,21,59,27,0,9,23,30,10,,5,15,33,13,,5,15,27,16,,5,6,26,14,,4,8,0,0,6,9,5,7,,,0,0,1,1,0,1,0,0
00312700,University of Dayton,2011,58,25,2,10,21,44,24,1,5,14,36,15,0,3,18,23,13,0,1,9,22,10,2,7,3,21,11,1,4,5,,,7,7,5,5,0,0,,,1,1,1,1,,
00312700,University of Dayton,2012,65,27,2,10,26,53,23,2,10,18,39,16,0,3,20,25,12,0,3,10,26,11,2,7,6,28,11,2,7,8,,,7,10,3,4,1,1,,,2,2,1,3,,
00312700,University of Dayton,2013,65,23,2,11,29,46,17,2,10,17,37,14,0,3,20,21,9,0,2,10,28,9,2,8,9,25,8,2,8,7,,,6,9,2,3,1,1,,,2,2,1,3,,
00312700,University of Dayton,2014,57,18,,10,29,47,18,,9,20,35,12,,3,20,25,10,,3,12,22,6,,7,9,22,8,,6,8,0,0,6,8,1,3,,,0,0,2,2,3,3,0,0
00312700,University of Dayton,2015,62,19,0,8,35,49,16,0,8,25,37,10,,4,23,26,7,,4,15,25,9,,4,12,23,9,,4,10,0,0,8,10,0,2,,,0,0,2,2,6,6,0,0
00312700,University of Dayton,2016,67,14,0,9,44,55,14,0,8,33,41,7,,4,30,31,6,,3,22,26,7,,5,14,24,8,,5,11,0,0,4,8,1,0,,,0,0,0,2,3,6,0,0
00313100,University of Toledo,2011,50,23,0,4,23,49,28,0,4,17,31,14,0,2,15,30,16,0,2,12,19,9,0,2,8,19,12,0,2,5,,,3,3,3,3,0,0,,,0,0,0,0,,
00313100,University of Toledo,2012,53,26,0,4,23,46,25,1,4,16,33,14,0,2,17,28,14,0,3,11,20,12,0,2,6,18,11,1,1,5,,,4,3,3,3,0,0,,,0,0,1,0,,
00313100,University of Toledo,2013,47,25,0,4,18,45,23,0,4,18,34,14,0,3,17,29,12,0,3,14,13,11,0,1,1,16,11,0,1,4,,,3,3,2,3,0,0,,,0,0,1,0,,
00313100,University of Toledo,2014,42,24,,4,14,43,25,,4,14,29,12,,3,14,24,12,,3,9,13,12,,1,0,19,13,,1,5,0,0,3,2,3,2,,,0,0,0,0,0,0,0,0
00313100,University of Toledo,2015,44,25,0,4,15,36,20,0,4,12,28,12,,3,13,21,11,,3,7,16,13,,1,2,15,9,,1,5,0,0,3,4,2,3,,,0,0,0,0,1,1,0,0
00313100,University of Toledo,2016,47,21,0,4,22,39,23,0,4,12,32,12,,3,17,22,11,,3,8,15,9,,1,5,17,12,,1,4,0,0,4,5,3,2,,,0,0,0,0,1,3,0,0
00316614,Oklahoma City University,2011,64,28,3,5,28,51,27,4,4,16,40,16,2,3,19,32,16,2,2,12,24,12,1,2,9,19,11,2,2,4,,,8,10,4,4,1,0,,,1,1,2,5,,
00316614,Oklahoma City University,2012,64,23,5,4,32,57,25,6,4,22,38,14,2,2,20,34,15,2,2,15,26,9,3,2,12,23,10,4,2,7,,,9,9,4,4,3,2,,,0,0,2,3,,
00316614,Oklahoma City University,2013,67,25,5,5,32,68,25,3,6,34,41,15,1,3,22,45,15,1,3,26,26,10,4,2,10,23,10,2,3,8,,,12,10,4,4,2,3,,,1,1,5,2,,
00316614,Oklahoma City University,2014,76,25,,5,46,59,24,,5,30,43,14,,2,27,40,15,,2,23,33,11,,3,19,19,9,,3,7,0,0,9,12,5,6,,,0,0,0,0,4,6,0,0
00316614,Oklahoma City University,2015,74,22,0,5,47,64,22,0,5,37,45,13,,2,30,41,14,,2,25,29,9,,3,17,23,8,,3,12,0,0,11,10,5,5,,,0,0,0,0,6,5,0,0
00316614,Oklahoma City University,2016,86,20,0,7,59,62,20,0,7,35,52,14,,2,36,41,14,,2,25,34,6,,5,23,21,6,,5,10,0,0,12,13,3,3,,,0,0,1,1,8,9,0,0
00318400,University of Oklahoma,2011,55,32,0,5,18,55,33,2,5,15,38,23,0,3,12,37,21,2,3,11,17,9,0,2,6,18,12,0,2,4,,,7,8,5,5,0,0,,,0,0,2,3,,
00318400,University of Oklahoma,2012,61,33,6,5,17,57,31,7,5,14,41,21,6,3,11,38,18,7,4,9,20,12,0,2,6,19,13,0,1,5,,,6,6,4,4,0,0,,,0,0,2,2,,
00318400,University of Oklahoma,2013,60,32,7,5,16,59,33,6,5,15,40,18,7,4,11,38,17,6,4,11,20,14,0,1,5,21,16,0,1,4,,,6,8,5,5,0,0,,,0,0,1,3,,
00318400,University of Oklahoma,2014,64,43,,5,16,58,39,,5,14,42,26,,4,12,36,23,,4,9,22,17,,1,4,22,16,,1,5,0,0,7,6,5,5,,,0,0,0,0,2,1,0,0
00318400,University of Oklahoma,2015,55,32,0,4,19,55,31,0,5,19,33,16,,4,13,34,17,,5,12,22,16,,0,6,21,14,,0,7,0,0,7,7,4,5,,,0,0,0,0,3,2,0,0
00318400,University of Oklahoma,2016,57,30,0,6,21,52,32,0,6,14,35,15,,5,15,29,15,,5,9,22,15,,1,6,23,17,,1,5,0,0,7,7,4,5,,,0,0,0,0,3,2,0,0
00318500,University of Tulsa,2011,55,27,0,4,24,48,26,1,4,17,33,15,0,2,16,32,15,1,2,14,22,12,0,2,8,16,11,0,2,3,,,5,5,4,4,0,0,,,0,0,1,1,,
00318500,University of Tulsa,2012,46,22,0,4,20,45,25,1,2,17,30,13,0,2,15,27,15,1,0,11,16,9,0,2,5,18,10,0,2,6,,,5,6,4,4,0,0,,,0,0,1,2,,
00318500,University of Tulsa,2013,45,22,1,3,19,41,25,0,3,13,29,14,1,0,14,23,12,0,1,10,16,8,0,3,5,18,13,0,2,3,,,5,5,3,4,0,0,,,0,0,2,1,,
00318500,University of Tulsa,2014,42,23,,5,14,37,24,,5,8,25,12,,1,12,19,12,,1,6,17,11,,4,2,18,12,,4,2,0,0,4,4,3,2,,,0,0,1,1,0,1,0,0
