schoolid,schoolname,calendaryear,academicyear,condscholind,numenteringcondschol,numeliminatedcondschol,numstudents,ftnumstudents,ptnumstudents,totalrecvgrant,totalrecvgrantp,ftrecvgrant,ptrecvgrant,totalgrantlthalf,totalgrantlthalfp,ftgrantlthalf,ptgrantlthalf,totalgrantalhalf,totalgrantalhalfp,ftgrantalhalf,ptgrantalhalf,totalgrantfull,totalgrantfullp,ftgrantfull,ptgrantfull,totalgrantgtfull,totalgrantgtfullp,ftgrantgtfull,ptgrantgtfull,ftgrantamt75,ptgrantamt75,ftgrantamtmedian,ptgrantamtmedian,ftgrantamt25,ptgrantamt25
00210200,University of Baltimore,2015,2014,Y,89,31,864,567,297,341,39.5,239,102,234,27.1,159,75,107,12.4,80,27,0,0,0,0,0,0,0,0,17617,10000,10000,7500,5000,5000
00210200,University of Baltimore,2016,2015,Y,112,29,779,496,283,344,44.2,243,101,231,29.7,164,67,113,14.5,79,34,0,0,0,0,0,0,0,0,15000,15000,10000,10000,5000,5000
00210200,University of Baltimore,2017,2016,Y,114,20,691,444,247,345,49.9,240,105,255,36.9,181,74,80,11.6,54,26,7,1,2,5,3,0.4,3,0,20000,15000,10000,10000,5000,2000
00210400,University of Maryland,2011,2010,,,,967,734,233,588,60.8,481,107,499,51.6,396,103,85,8.8,81,4,4,0.4,4,0,0,0,0,0,,,4000,4000,,
00210400,University of Maryland,2012,2011,N,,,956,735,221,534,55.9,441,93,456,47.7,376,80,77,8.1,64,13,1,0.1,1,0,0,0,0,0,5000,5200,3900,3800,3900,3800
00210400,University of Maryland,2013,2012,N,,,906,711,195,528,58.3,450,78,394,43.5,343,51,126,13.9,100,26,3,0.3,3,0,5,0.6,4,1,12000,12000,4000,5000,4000,2740
00210400,University of Maryland,2014,2013,N,,,828,643,185,506,61.1,424,82,410,49.5,349,61,94,11.4,74,20,0,0,0,0,2,0.2,1,1,12000,10000,7000,6000,4000,3840
00210400,University of Maryland,2015,2014,N,,,710,558,152,518,73,422,96,420,59.2,343,77,96,13.5,77,19,1,0.1,1,0,1,0.1,1,0,12300,10000,9000,5280,4000,3320
00210400,University of Maryland,2016,2015,N,,,645,515,130,494,76.6,425,69,399,61.9,355,44,80,12.4,60,20,5,0.8,4,1,10,1.6,6,4,13000,15000,8596,9824,4000,4235
00210400,University of Maryland,2017,2016,N,,,620,508,112,497,80.2,420,77,359,57.9,305,54,125,20.2,107,18,6,1,4,2,7,1.1,4,3,15000,12533,10000,8000,5000,4000
00212801,Boston College,2011,2010,,,,797,796,1,417,52.3,417,0,275,34.5,275,0,133,16.7,133,0,7,0.9,7,0,2,0.3,2,0,,,18000,0,,
00212801,Boston College,2012,2011,N,,,784,782,2,417,53.2,417,0,232,29.6,232,0,177,22.6,177,0,8,1,8,0,0,0,0,0,26000,0,20000,0,15000,0
00212801,Boston College,2013,2012,N,,,760,759,1,482,63.4,482,0,276,36.3,276,0,199,26.2,199,0,7,0.9,7,0,0,0,0,0,25000,0,20000,0,14000,0
00212801,Boston College,2014,2013,N,,,729,728,1,489,67.1,489,0,310,42.5,310,0,170,23.3,170,0,9,1.2,9,0,0,0,0,0,25000,0,20000,0,15000,0
00212801,Boston College,2015,2014,N,,,698,698,0,462,66.2,462,,294,42.1,294,,156,22.3,156,,12,1.7,12,,0,0,0,,25000,,20000,,15000,
00212801,Boston College,2016,2015,N,,,694,694,0,463,66.7,463,,317,45.7,317,,134,19.3,134,,12,1.7,12,,0,0,0,,25000,,20000,,15000,
00212801,Boston College,2017,2016,N,,,724,723,1,504,69.6,504,0,438,60.5,438,0,58,8,58,0,8,1.1,8,0,0,0,0,0,24000,0,20000,0,15000,0
00213007,Boston University,2011,2010,,,,822,821,1,550,66.9,550,0,317,38.6,317,0,216,26.3,216,0,6,0.7,6,0,11,1.3,11,0,,,15000,0,,
00213007,Boston University,2012,2011,N,,,799,799,0,581,72.7,581,,420,52.6,420,,152,19,152,,7,0.9,7,,2,0.3,2,,25000,,15000,,10000,
00213007,Boston University,2013,2012,N,,,741,740,1,598,80.7,598,0,406,54.8,406,0,177,23.9,177,0,12,1.6,12,0,3,0.4,3,0,31500,0,18000,0,12000,0
00213007,Boston University,2014,2013,N,,,677,676,1,576,85.1,576,0,362,53.5,362,0,193,28.5,193,0,18,2.7,18,0,3,0.4,3,0,25000,0,20000,0,15000,0
00213007,Boston University,2015,2014,N,,,646,645,1,587,90.9,587,0,358,55.4,358,0,199,30.8,199,0,29,4.5,29,0,1,0.2,1,0,28000,0,20000,0,15000,0
00213007,Boston University,2016,2015,N,,,674,672,2,616,91.4,616,0,373,55.3,373,0,207,30.7,207,0,34,5,34,0,2,0.3,2,0,28000,0,20000,0,15000,0
00213007,Boston University,2017,2016,N,,,710,710,0,650,91.5,650,,316,44.5,316,0,302,42.5,302,,28,3.9,28,,4,0.6,4,,30000,,25000,,20000,
00215510,Harvard University,2011,2010,,,,1762,1762,0,864,49,864,,508,28.8,508,,243,13.8,243,,87,4.9,87,,26,1.5,26,,,,19705,,,
00215510,Harvard University,2012,2011,N,,,1679,1679,0,863,51.4,863,,494,29.4,494,,256,15.2,256,,90,5.4,90,,23,1.4,23,,29550,,19800,,10810,
00215510,Harvard University,2013,2012,N,,,1727,1727,0,820,47.5,820,,542,31.4,542,,239,13.8,239,,28,1.6,28,,11,0.6,11,,28250,,19800,,11000,
00215510,Harvard University,2014,2013,N,,,1741,1741,0,863,49.6,863,,612,35.2,612,,230,13.2,230,,14,0.8,14,,7,0.4,7,,28235,,18760,,9830,
00215510,Harvard University,2015,2014,N,,,1752,1752,0,844,48.2,844,,572,32.6,572,,251,14.3,251,,10,0.6,10,,11,0.6,11,,30035,,21080,,11000,
00215510,Harvard University,2016,2015,N,,,1767,1767,0,880,49.8,880,,607,34.4,607,,264,14.9,264,,4,0.2,4,,5,0.3,5,,31723,,21670,,10753,
00215510,Harvard University,2017,2016,N,,,1771,1771,0,845,47.7,845,,578,32.6,578,0,257,14.5,257,,0,0,0,,10,0.6,10,,33200,,22320,,12340,
00219900,Northeastern University,2011,2010,,,,629,629,0,535,85.1,535,,513,81.6,513,,9,1.4,9,,13,2.1,13,,0,0,0,,,,8500,,,
00219900,Northeastern University,2012,2011,N,,,656,656,0,560,85.4,560,,548,83.5,548,,0,0,0,,12,1.8,12,,0,0,0,,12000,,8500,,6375,
00219900,Northeastern University,2013,2012,N,,,604,604,0,490,81.1,490,,461,76.3,461,,17,2.8,17,,12,2,12,,0,0,0,,10000,,8500,,8500,
00219900,Northeastern University,2014,2013,N,,,570,569,1,509,89.3,509,0,385,67.5,385,0,86,15.1,86,0,2,0.4,2,0,36,6.3,36,0,20000,0,10000,0,5000,0
00219900,Northeastern University,2015,2014,N,,,473,469,4,429,90.7,429,0,272,57.5,272,0,130,27.5,130,0,13,2.7,13,0,14,3,14,0,31000,0,15000,0,8000,0
00219900,Northeastern University,2016,2015,N,,,455,453,2,442,97.1,442,0,227,49.9,227,0,141,31,141,0,56,12.3,56,0,18,4,18,0,37000,0,27000,0,9000,0
00219900,Northeastern University,2017,2016,N,,,486,486,0,465,95.7,465,,182,37.4,182,0,121,24.9,121,,110,22.6,110,,52,10.7,52,,47790,,32000,,12000,
00221007,University of Massachusetts Dartmouth,2011,2010,,,,316,193,123,93,29.4,60,33,92,29.1,60,32,1,0.3,0,1,0,0,0,0,0,0,0,0,,,5000,3456,,
00221007,University of Massachusetts Dartmouth,2012,2011,N,,,335,209,126,113,33.7,77,36,104,31,70,34,9,2.7,7,2,0,0,0,0,0,0,0,0,9355,5151,5764,3601,2500,2161
00221007,University of Massachusetts Dartmouth,2013,2012,N,,,314,189,125,139,44.3,84,55,64,20.4,35,29,68,21.7,43,25,0,0,0,0,7,2.2,6,1,17052,10708,12052,8357,6624,3000
00221007,University of Massachusetts Dartmouth,2014,2013,N,,,254,155,99,138,54.3,90,48,64,25.2,44,20,68,26.8,41,27,0,0,0,0,6,2.4,5,1,15143,13210,11649,10576,5000,5329
00221007,University of Massachusetts Dartmouth,2015,2014,N,,,214,126,88,143,66.8,88,55,69,32.2,42,27,71,33.2,44,27,0,0,0,0,3,1.4,2,1,14888,12055,11500,9089,5077,5000
00221007,University of Massachusetts Dartmouth,2016,2015,N,,,205,123,82,169,82.4,108,61,106,51.7,71,35,63,30.7,37,26,0,0,0,0,0,0,0,0,14008,11175,8000,7500,5000,4701
00221007,University of Massachusetts Dartmouth,2017,2016,N,,,186,123,63,171,91.9,118,53,102,54.8,73,29,66,35.5,43,23,0,0,0,0,3,1.6,2,1,17423,13032,10000,8500,7462,5000
00221810,Suffolk University,2011,2010,,,,1681,1090,591,727,43.2,569,158,549,32.7,409,140,137,8.1,122,15,35,2.1,33,2,6,0.4,5,1,,,15000,6500,,
00221810,Suffolk University,2012,2011,Y,83,14,1681,1101,580,646,38.4,495,151,446,26.5,314,132,131,7.8,114,17,66,3.9,65,1,3,0.2,2,1,30000,11000,15000,7500,9084,5000
00221810,Suffolk University,2013,2012,Y,99,16,1632,1073,559,707,43.3,522,185,466,28.6,322,144,191,11.7,154,37,47,2.9,43,4,3,0.2,3,0,30000,15000,20000,9500,10000,6000
00221810,Suffolk University,2014,2013,Y,92,16,1549,1051,498,652,42.1,462,190,410,26.5,270,140,183,11.8,137,46,58,3.7,54,4,1,0.1,1,0,30000,16850,20000,10000,11736,7397
00221810,Suffolk University,2015,2014,Y,75,20,1414,953,461,560,39.6,389,171,365,25.8,254,111,136,9.6,88,48,55,3.9,43,12,4,0.3,4,0,30000,20000,19480,12000,10000,7500
00221810,Suffolk University,2016,2015,N,,,1181,788,393,548,46.4,381,167,342,29,241,101,199,16.9,133,66,3,0.3,3,0,4,0.3,4,0,30000,22500,15962,15000,10000,7500
00221810,Suffolk University,2017,2016,N,,,1070,724,346,621,58,438,183,403,37.7,291,112,214,20,144,70,3,0.3,3,0,1,0.1,0,1,25000,22500,18175,15000,13621,8610
00222600,Western New England University,2011,2010,,,,525,387,138,334,63.6,284,50,215,41,170,45,111,21.1,107,4,7,1.3,6,1,1,0.2,1,0,,,15000,6000,,
00222600,Western New England University,2012,2011,Y,80,14,439,320,119,282,64.2,230,52,187,42.6,143,44,86,19.6,78,8,9,2.1,9,0,0,0,0,0,22000,10000,16000,9601,10500,3000
00222600,Western New England University,2013,2012,Y,60,8,365,259,106,253,69.3,193,60,182,49.9,137,45,61,16.7,49,12,10,2.7,7,3,0,0,0,0,20000,12000,14000,10000,10000,5000
00222600,Western New England University,2014,2013,Y,0,0,350,235,115,258,73.7,180,78,197,56.3,134,63,56,16,42,14,5,1.4,4,1,0,0,0,0,19000,11700,14000,10000,10000,8000
00222600,Western New England University,2015,2014,Y,67,18,340,239,101,250,73.5,178,72,187,55,128,59,61,17.9,49,12,2,0.6,1,1,0,0,0,0,21000,12000,15000,10000,10000,8000
00222600,Western New England University,2016,2015,N,,,317,212,105,230,72.6,154,76,131,41.3,76,55,88,27.8,69,19,9,2.8,8,1,2,0.6,1,1,29690,15000,19910,10000,12000,8000
00222600,Western New England University,2017,2016,N,,,269,174,95,199,74,132,67,96,35.7,53,43,95,35.3,72,23,7,2.6,7,0,1,0.4,0,1,32000,17000,24000,10000,15000,8000
00225400,Michigan State University,2011,2010,,,,884,804,80,391,44.2,376,15,84,9.5,82,2,163,18.4,159,4,144,16.3,135,9,0,0,0,0,,,23591,12333,,
00225400,Michigan State University,2012,2011,Y,160,30,915,716,199,405,44.3,387,18,60,6.6,58,2,157,17.2,151,6,188,20.5,178,10,0,0,0,0,34652,20196,27621,14256,16632,9950
00225400,Michigan State University,2013,2012,Y,152,19,941,765,176,456,48.5,445,11,62,6.6,60,2,193,20.5,187,6,195,20.7,192,3,6,0.6,6,0,35148,4943,23631,4129,16362,3314
00225400,Michigan State University,2014,2013,Y,0,0,907,759,148,518,57.1,509,9,145,16,144,1,280,30.9,274,6,91,10,89,2,2,0.2,2,0,34608,4943,27033,4129,17304,3314
00225400,Michigan State University,2015,2014,Y,183,39,828,701,127,517,62.4,502,15,99,12,95,4,248,30,240,8,161,19.4,159,2,9,1.1,8,1,33410,23451,24134,12850,16706,12426
00225400,Michigan State University,2016,2015,Y,231,47,801,709,92,559,69.8,545,14,104,13,102,2,299,37.3,292,7,151,18.9,146,5,5,0.6,5,0,35282,20356,26462,14928,17642,10000
00225400,Michigan State University,2017,2016,Y,230,37,760,678,82,580,76.3,557,23,144,18.9,141,3,329,43.3,315,14,106,13.9,100,6,1,0.1,1,0,37232,28640,25112,21480,8950,18308
00232300,University of Detroit Mercy,2011,2010,,,,727,572,155,184,25.3,153,31,160,22,133,27,23,3.2,19,4,0,0,0,0,1,0.1,1,0,,,8000,3000,,
00232300,University of Detroit Mercy,2012,2011,Y,26,8,669,556,113,173,25.9,141,32,122,18.2,97,25,44,6.6,38,6,7,1,6,1,0,0,0,0,19783,11510,10000,9972,4000,3250
00232300,University of Detroit Mercy,2013,2012,Y,23,11,615,502,113,173,28.1,160,13,116,18.9,106,10,43,7,42,1,7,1.1,6,1,7,1.1,6,1,22715,11080,9546,7500,4000,3246
00232300,University of Detroit Mercy,2014,2013,Y,20,5,540,446,94,145,26.9,119,26,96,17.8,78,18,31,5.7,31,0,18,3.3,10,8,0,0,0,0,23109,17437,10000,6500,5000,3000
00232300,University of Detroit Mercy,2015,2014,Y,51,15,523,431,92,177,33.8,144,33,121,23.1,102,19,38,7.3,27,11,18,3.4,15,3,0,0,0,0,20267,13315,9731,5388,5000,3250
00232300,University of Detroit Mercy,2016,2015,Y,49,7,531,438,93,284,53.5,243,41,210,39.5,187,23,44,8.3,31,13,28,5.3,24,4,2,0.4,1,1,15000,19993,3582,8083,582,2000
00232300,University of Detroit Mercy,2017,2016,Y,59,18,546,453,93,239,43.8,185,54,125,22.9,98,27,78,14.3,58,20,34,6.2,28,6,2,0.4,1,1,28714,20664,16169,14599,5750,6466
00232503,University of Michigan,2011,2010,,,,1134,1134,0,787,69.4,787,,698,61.6,698,,45,4,45,,27,2.4,27,,17,1.5,17,,,,15000,,,
00232503,University of Michigan,2012,2011,N,,,1149,1149,0,733,63.8,733,,686,59.7,686,,16,1.4,16,,0,0,0,,31,2.7,31,,18000,,15000,,10000,
00232503,University of Michigan,2013,2012,N,,,1124,1124,0,791,70.4,791,,734,65.3,734,,24,2.1,24,,17,1.5,17,,16,1.4,16,,18000,,15000,,10000,
00232503,University of Michigan,2014,2013,N,,,1055,1050,5,770,73,770,0,702,66.5,702,0,42,4,42,0,14,1.3,14,0,12,1.1,12,0,20000,0,15000,0,10000,0
00232503,University of Michigan,2015,2014,N,,,1001,1000,1,778,77.7,778,0,696,69.5,696,0,55,5.5,55,0,14,1.4,14,0,13,1.3,13,0,22500,0,15000,0,10000,0
00232503,University of Michigan,2016,2015,N,,,935,932,3,728,77.9,728,0,608,65,608,0,94,10.1,94,0,17,1.8,17,0,9,1,9,0,25000,0,17500,0,10000,0
00232503,University of Michigan,2017,2016,N,,,933,929,4,775,83.1,775,0,581,62.3,581,0,165,17.7,165,0,10,1.1,10,0,19,2,19,0,30000,0,20000,0,12750,0
00232902,Wayne State University,2011,2010,,,,612,482,130,260,42.5,233,27,111,18.1,107,4,60,9.8,52,8,38,6.2,28,10,51,8.3,46,5,,,12436,10000,,
00232902,Wayne State University,2012,2011,Y,85,41,570,462,108,244,42.8,228,16,77,13.5,73,4,61,10.7,52,9,73,12.8,70,3,33,5.8,33,0,26118,12665,20317,10000,10000,5633
00232902,Wayne State University,2013,2012,Y,58,20,538,382,156,263,48.9,229,34,110,20.4,96,14,76,14.1,69,7,58,10.8,50,8,19,3.5,14,5,26140,15555,18361,11816,10000,2000
00232902,Wayne State University,2014,2013,Y,70,8,488,334,154,261,53.5,236,25,86,17.6,84,2,60,12.3,53,7,86,17.6,74,12,29,5.9,25,4,27811,17923,23785,12225,15582,8352
00232902,Wayne State University,2015,2014,Y,55,11,419,296,123,267,63.7,236,31,92,22,84,8,78,18.6,70,8,80,19.1,68,12,17,4.1,14,3,26100,22965,17367,13341,10000,10000
00232902,Wayne State University,2016,2015,Y,116,0,416,365,51,291,70,270,21,88,21.2,83,5,94,22.6,83,11,76,18.3,73,3,33,7.9,31,2,27292,16888,20996,14297,11565,7793
00232902,Wayne State University,2017,2016,Y,130,0,422,373,49,346,82,313,33,94,22.3,85,9,117,27.7,101,16,102,24.2,94,8,33,7.8,33,0,30478,15191,21904,10055,14235,7971
00234500,University of St. Thomas (Minnesota),2011,2010,,,,475,475,0,277,58.3,277,,91,19.2,91,,71,14.9,71,,115,24.2,115,,0,0,0,,,,25000,,,
00234500,University of St. Thomas (Minnesota),2012,2011,N,,,483,481,2,325,67.3,325,0,103,21.3,103,0,83,17.2,83,0,139,28.8,139,0,0,0,0,0,34118,0,25000,0,10000,0
00234500,University of St. Thomas (Minnesota),2013,2012,N,,,448,445,3,352,78.6,352,0,169,37.7,169,0,78,17.4,78,0,105,23.4,105,0,0,0,0,0,32656,0,19000,0,8000,0
00234500,University of St. Thomas (Minnesota),2014,2013,N,,,405,401,4,358,88.4,358,0,176,43.5,176,0,84,20.7,84,0,98,24.2,98,0,0,0,0,0,33000,0,20000,0,8000,0
00234500,University of St. Thomas (Minnesota),2015,2014,N,,,376,368,8,344,91.5,344,0,148,39.4,148,0,127,33.8,127,0,69,18.4,69,0,0,0,0,0,30000,0,20272,0,12000,0
00234500,University of St. Thomas (Minnesota),2016,2015,N,,,345,338,7,340,98.6,337,3,99,28.7,99,0,171,49.6,169,2,70,20.3,69,1,0,0,0,0,32656,32025,25791,29719,15405,14091
00234500,University of St. Thomas (Minnesota),2017,2016,N,,,365,359,6,364,99.7,364,0,78,21.4,78,0,219,60,219,0,67,18.4,67,0,0,0,0,0,33093,0,25791,0,18790,0
00235401,Hamline University,2011,2010,,,,652,456,196,363,55.7,279,84,145,22.2,106,39,140,21.5,103,37,65,10,60,5,13,2,10,3,,,19813,11888,,
00235401,Hamline University,2012,2011,Y,135,31,617,480,137,371,60.1,282,89,125,20.3,88,37,180,29.2,133,47,55,8.9,50,5,11,1.8,11,0,29478,18728,26010,12484,12138,6242
00235401,Hamline University,2013,2012,Y,91,6,536,378,158,334,62.3,242,92,120,22.4,83,37,154,28.7,108,46,52,9.7,43,9,8,1.5,8,0,30656,19478,23263,12986,10857,7492
00235401,Hamline University,2014,2013,Y,84,2,439,306,133,315,71.8,228,87,127,28.9,89,38,136,31,94,42,48,10.9,43,5,4,0.9,2,2,31424,19964,18484,13310,9242,7986
00235401,Hamline University,2015,2014,Y,87,1,321,219,102,292,91,193,99,120,37.4,69,51,118,36.8,82,36,36,11.2,28,8,18,5.6,14,4,30552,20622,22436,12749,13367,4965
00239100,William Mitchell College of Law,2011,2010,,,,1013,667,346,461,45.5,349,112,161,15.9,104,57,264,26.1,225,39,36,3.6,20,16,0,0,0,0,,,21970,11994,,
00239100,William Mitchell College of Law,2012,2011,N,,,1004,698,306,529,52.7,391,138,187,18.6,134,53,304,30.3,231,73,38,3.8,26,12,0,0,0,0,28961,23020,17830,15238,11057,7706
00239100,William Mitchell College of Law,2013,2012,N,,,924,624,300,608,65.8,448,160,222,24,155,67,330,35.7,249,81,56,6.1,44,12,0,0,0,0,27015,19538,18010,11724,9005,5210
00239100,William Mitchell College of Law,2014,2013,N,,,809,553,256,638,78.9,464,174,253,31.3,182,71,326,40.3,237,89,59,7.3,45,14,0,0,0,0,29680,20571,20585,13544,10000,8075
00239100,William Mitchell College of Law,2015,2014,N,,,665,455,210,705,106,441,264,332,49.9,174,158,315,47.4,225,90,58,8.7,42,16,0,0,0,0,29825,18045,23040,9035,11560,6249
00239101,Mitchell Hamline School of Law,2016,2016,N,,,997,546,451,967,97,477,490,349,35,147,202,504,50.6,263,241,94,9.4,52,42,20,2,15,5,29470,19058,20117,14165,11760,7083
00239101,Mitchell Hamline School of Law,2017,2016,N,,,988,478,510,967,97.9,479,488,385,39,146,239,476,48.2,262,214,99,10,66,33,7,0.7,5,2,34485,22647,26316,15854,16297,7647
00241501,Mississippi College,2011,2010,,,,547,536,11,164,30,164,0,65,11.9,65,0,39,7.1,39,0,41,7.5,41,0,19,3.5,19,0,,,12000,0,,
00241501,Mississippi College,2012,2011,Y,30,5,576,555,21,138,24,138,0,55,9.5,55,0,23,4,23,0,33,5.7,33,0,27,4.7,27,0,23352,0,12075,0,3165,0
00241501,Mississippi College,2013,2012,Y,42,7,543,520,23,243,44.8,243,0,141,26,141,0,56,10.3,56,0,29,5.3,29,0,17,3.1,17,0,24000,0,6000,0,500,0
00241501,Mississippi College,2014,2013,Y,0,0,479,461,18,226,47.2,226,0,95,19.8,95,0,104,21.7,104,0,18,3.8,18,0,9,1.9,9,0,28000,0,20000,0,5000,0
00241501,Mississippi College,2015,2014,N,,,432,409,23,192,44.4,192,0,49,11.3,49,0,77,17.8,77,0,40,9.3,40,0,26,6,26,0,29000,0,20000,0,10000,0
00241501,Mississippi College,2016,2015,N,,,391,380,11,246,62.9,246,0,114,29.2,114,0,90,23,90,0,20,5.1,20,0,22,5.6,22,0,5000,0,17000,0,27527,0
00241501,Mississippi College,2017,2016,N,,,373,366,7,207,55.5,207,0,104,27.9,104,0,57,15.3,57,0,38,10.2,38,0,8,2.1,8,0,7000,0,16000,0,27000,0
00244000,University of Mississippi,2011,2010,,,,516,516,0,204,39.5,204,,89,17.2,89,,87,16.9,87,,9,1.7,9,,19,3.7,19,,,,1050,,,
00244000,University of Mississippi,2012,2011,N,,,531,531,0,211,39.7,211,,107,20.2,107,,77,14.5,77,,1,0.2,1,,26,4.9,26,,6699,,2000,,1000,
00244000,University of Mississippi,2013,2012,N,,,520,520,0,259,49.8,259,,103,19.8,103,,123,23.7,123,,1,0.2,1,,32,6.2,32,,14699,,9044,,3754,
00244000,University of Mississippi,2014,2013,N,,,439,439,0,240,54.7,240,,95,21.6,95,,113,25.7,113,,4,0.9,4,,28,6.4,28,,15000,,9846,,2500,
00244000,University of Mississippi,2015,2014,N,,,386,386,0,215,55.7,215,,61,15.8,61,,76,19.7,76,,0,0,0,,78,20.2,78,,19249,,10922,,7000,
00244000,University of Mississippi,2016,2015,N,,,379,379,0,245,64.6,245,,57,15,57,,127,33.5,127,,9,2.4,9,,52,13.7,52,,17338,,12000,,7500,
00244000,University of Mississippi,2017,2016,N,,,363,363,0,280,77.1,280,,100,27.5,100,0,96,26.4,96,,8,2.2,8,,76,20.9,76,,16500,,10000,,5000,
00250609,Saint Louis University,2011,2010,,,,938,800,138,360,38.4,330,30,258,27.5,230,28,70,7.5,70,0,32,3.4,30,2,0,0,0,0,,,17515,6590,,
00250609,Saint Louis University,2012,2011,N,,,930,806,124,357,38.4,328,29,190,20.4,161,29,133,14.3,133,0,34,3.7,34,0,0,0,0,0,24000,5000,18000,4000,10000,4000
00250609,Saint Louis University,2013,2012,N,,,814,709,105,376,46.2,348,28,219,26.9,191,28,117,14.4,117,0,39,4.8,39,0,1,0.1,1,0,24250,5500,17000,4000,9750,4000
00250609,Saint Louis University,2014,2013,N,,,655,559,96,336,51.3,304,32,205,31.3,176,29,99,15.1,96,3,32,4.9,32,0,0,0,0,0,25000,9250,17000,5000,10000,4000
00250609,Saint Louis University,2015,2014,N,,,533,461,72,352,66,323,29,183,34.3,161,22,135,25.3,128,7,32,6,32,0,2,0.4,2,0,26000,13000,19000,9000,11000,5000
00250609,Saint Louis University,2016,2015,N,,,495,418,77,367,74.1,326,41,155,31.3,142,13,180,36.4,152,28,31,6.3,31,0,1,0.2,1,0,30000,16000,21000,10000,13000,5500
00250609,Saint Louis University,2017,2016,N,,,516,447,69,433,83.9,386,47,197,38.2,169,28,203,39.3,184,19,33,6.4,33,0,0,0,0,0,30000,17000,21500,11000,12000,6000
00251600,University of Missouri,2011,2010,,,,446,442,4,250,56.1,250,0,221,49.6,221,0,21,4.7,21,0,0,0,0,0,8,1.8,8,0,,,5000,0,,
00251600,University of Missouri,2012,2011,Y,73,20,431,425,6,244,56.6,244,0,186,43.2,186,0,49,11.4,49,0,0,0,0,0,9,2.1,9,0,9000,0,6000,0,4000,0
00251600,University of Missouri,2013,2012,Y,54,17,412,402,10,241,58.5,241,0,194,47.1,194,0,37,9,37,0,0,0,0,0,10,2.4,10,0,9000,0,7000,0,4000,0
00251600,University of Missouri,2014,2013,Y,60,16,396,384,12,229,57.8,229,0,146,36.9,146,0,74,18.7,74,0,3,0.8,3,0,6,1.5,6,0,10000,0,9000,0,5000,0
00251600,University of Missouri,2015,2014,Y,56,15,368,351,17,225,61.1,225,0,100,27.2,100,0,108,29.3,108,0,0,0,0,0,17,4.6,17,0,15000,0,10000,0,6000,0
00251600,University of Missouri,2016,2015,Y,62,8,336,324,12,241,71.7,241,0,92,27.4,92,0,112,33.3,112,0,27,8,27,0,10,3,10,0,18150,0,12750,0,8000,0
00251600,University of Missouri,2017,2016,Y,59,12,311,300,11,232,74.6,232,0,75,24.1,75,0,119,38.3,119,0,5,1.6,5,0,33,10.6,33,0,20000,0,15000,0,8000,0
00251800,University of Missouri-Kansas City,2011,2010,,,,483,459,24,187,38.7,185,2,138,28.6,136,2,33,6.8,33,0,8,1.7,8,0,8,1.7,8,0,,,7500,2025,,
00251800,University of Missouri-Kansas City,2012,2011,Y,37,6,466,438,28,205,44,205,0,158,33.9,158,0,23,4.9,23,0,0,0,0,0,24,5.2,24,0,15543,0,7521,0,2000,0
00251800,University of Missouri-Kansas City,2013,2012,Y,40,2,463,434,29,212,45.8,212,0,146,31.5,146,0,40,8.6,40,0,7,1.5,7,0,19,4.1,19,0,16558,0,8000,0,3000,0
00251800,University of Missouri-Kansas City,2014,2013,Y,63,7,475,424,51,248,52.2,236,12,175,36.8,164,11,52,10.9,52,0,1,0.2,1,0,20,4.2,19,1,18573,0,8942,0,3302,0
00251800,University of Missouri-Kansas City,2015,2014,Y,58,1,468,399,69,251,53.6,251,0,166,35.5,166,0,57,12.2,57,0,1,0.2,1,0,27,5.8,27,0,19172,0,9806,0,3328,0
00251800,University of Missouri-Kansas City,2016,2015,N,,,462,387,75,180,39,180,0,118,25.5,118,0,37,8,37,0,1,0.2,1,0,24,5.2,24,0,16644,0,5000,0,2000,0
00251800,University of Missouri-Kansas City,2017,2016,Y,6,1,416,373,43,286,68.8,286,0,205,49.3,205,0,54,13,54,0,3,0.7,3,0,24,5.8,24,0,17369,0,7000,0,2000,0
00252000,Washington University,2011,2010,,,,900,893,7,620,68.9,620,0,328,36.4,328,0,275,30.6,275,0,7,0.8,7,0,10,1.1,10,0,,,20000,0,,
00252000,Washington University,2012,2011,N,,,851,847,4,606,71.2,606,0,323,38,323,0,271,31.8,271,0,4,0.5,4,0,8,0.9,8,0,30000,0,20000,0,11000,0
00252000,Washington University,2013,2012,N,,,773,768,5,583,75.4,583,0,289,37.4,289,0,283,36.6,283,0,5,0.6,5,0,6,0.8,6,0,35000,0,24000,0,12000,0
00252000,Washington University,2014,2013,N,,,693,687,6,528,76.2,528,0,214,30.9,214,0,226,32.6,226,0,82,11.8,82,0,6,0.9,6,0,43000,0,26000,0,17000,0
00252000,Washington University,2015,2014,N,,,753,749,4,616,81.8,616,0,237,31.5,237,0,311,41.3,311,0,61,8.1,61,0,7,0.9,7,0,48345,0,30000,0,17000,0
00252000,Washington University,2016,2015,N,,,689,684,5,603,87.5,603,0,224,32.5,224,0,278,40.3,278,0,88,12.8,88,0,13,1.9,13,0,48345,0,35000,0,20000,0
00252000,Washington University,2017,2016,N,,,705,701,4,642,91.1,642,0,206,29.2,206,0,284,40.3,284,0,113,16,113,0,39,5.5,39,0,49752,0,37000,0,25000,0
00253600,University of Montana,2011,2010,,,,256,256,0,84,32.8,84,,62,24.2,62,,18,7,18,,0,0,0,,4,1.6,4,,,,3600,,,
